Transaction Hash,Original Gas Used,"EVMPatch (Success, Gas Used, Error)","SmartShield (Success, Gas Used, Error)","Elysium (Success, Gas Used, Error)"
0xdffe98d5fbdc14807e2eb69f2463829560bd8642b8923d3eb661d6ecbcdcb7ab,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb3f585150b20e2e083e0cf8a4a7e860a7460bc235d19dc5f4b68edf0a891173c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x065557bcddd2e83bd4f140bb3e42add547ab0be53919e3a8e2383e9d57cbca0e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x1d3fe73b2b823ec393d6c92196357bdb76a4d30d608d884caec99051fefb9783,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x203dca4152577c9936a15f91612f39651713799771af742a3c4609b9b141c1cf,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa0e878c4777cffb5372a08c934c32a8952974699c05ac67a45d4e9f6cdda8fd0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb407e21d18b21aa4c9ee47de553c8e7e54c4f5c7faa63dc04be4c99ae59b30de,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf38af5fb8c963c77240252cd8d12950642e6f8d468155543e5a80ec70ed55e02,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x8dfe80668795428870ef88d4b96e6b6ed9e872fc067de582968d729aa872f93c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x661d5dea4057fff28eb972d9dfa8db9128c5248e954c4aa5497996929fe3c49c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x550c6ae629583c51fd67f516739f8430ef76507a0c1fac6ab8bf50be0b0d508d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc6d2ffc9cdb5d83573ae09a94bce1f164d64e3add8a956256cd42c0090522857,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xaaa8050f82bc2dbc50c9a20faffcd78155c8dc19fb78fd7112b5626667788641,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa86bb3fe43dd346abea5886006b38d3a81a622b7a405dd08532be5b7b4818bcc,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x431144f7b1eb6af840ab4a22d882663b68157e86f589fbf6b724308887dc47dc,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4100acff988ffb680261647c00dc5632e0f477b98630dc4d28c5958df81d315c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x36cba34a27c8682f2e7e937c9aaac1aa7fb5fca30dbcef508a4fa2757155d98e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd332bf52263244aafe1db0ae86c85da82568bd607529d4745e2cd57f2591c1d2,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb5eafc1419f7cce45b1a226bc4d525ae8dc197eb891812a87e7cd9c1de7687ce,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xbd088744e30c0d865595bff4b6dd45a35c9f56417d249b7331ee1ec02ca05313,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x31a40819195da08f706df0941e51f321e7a7c1de7078cc3120f36ff634effb5a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x41c70880140ba1a64816bf607a782975de4b77b1d24e4a03810be3b3bef32ef7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x509913dc29dcef7f8b37ebe7ea10546901159aed8fa23dcad2a9a8f036d131ae,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x2712fccab07968b31d5b94a071530a3872d8371e0c90c52f6bd8cdba175bbf18,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x86c2d6f7790fc81579b6b7cf3e903c7c8105886a80989123127f2ca037124d1b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xdbbb4cd2c20dba898c253c176aa9af4e993e6792b854caf7f0d170c84fa7d7b7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xff1dd629b711f0053960f5f2632d01ef499c8f817cce3b6507e7eae8c30fc38e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc085541db9ddd2d2c21ce7771229ddff578330554afb8284f2635fc327e1f897,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x202abc584fae7a8ecf22ebdc749a093a28fc4a5a56ff7989e428e766cbd5be3d,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe26cc1b111d3e56c3e8d5e68430b160b44a0e142634e7ffd0cbffc4d9db112d0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb695a7b2e881bf9b697577b2f65d2115ee1f795d1f061ce7cfb87b350aa36aa5,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf9aac54c62f79040f5b8515bc8da9dac1d9dfbff1147de79c033feac711d100a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4d4b3a03960816ab1e35af7cedad9fc65c3f06640bdb9dcd31a77255c50d73ab,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3d3bb069fdcc947e15950b20e5818763032401a0f959c60df84a69d2c55aacf4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x68d01a79fe065431e8d65b7dc67d52d84a1fc052fe8167137b2c863e871bbc56,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4babeefd518013b6639e8e082a662611dfef9a04171c10f2dfeb9714cbf5ff40,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x35773949a5cee59ff35332e9189775eab9bb8d7ef29ec50636bb950240a24b54,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9b07b7d99d5b9efbdb0dd169a73c9298efb3aca9a3f7b9d590a86700cc12c077,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x24e64c7ac79860bba0c90cdaa1cccb76f8bfc401a9d0e106fdfca6f0fe283b5a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x8a0aa2edb67fb98767a04e7b39a07068e80dbaf4412d1ef3c2daa5c8e1c978ae,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x2f5867939549d09f88af2d9a11512f7c04486131a8056fbf207c7b41e0b80f0e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x0c07b8779cb13edd596d6b692706b4d07b9509a391664ce7818680aa41af16b8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xfeab36ae86f902d0da72f37e686c9b87c0aba1fb033cd2b0bf76f3e68ef5b917,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf295788919d4b3ba9f8ef2a7f76c22087f9be525203769bef7c4bbfcb583d705,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x0113a74d70bf5987e910ce42e54d7d4379ad1586b1fd022a8c4f4082ffa893c9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xbd08cf593186dc249f07e47612452fabed071bf3045116a0737c060f63d26f4b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa5fb0f443ebe30cab87c31740132852c1ad24190b61d069cf07030d9640039fe,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa6ed0df481534bcd437c46537b2704c95ae14a847c9f7e3bb4ddcf3b55aaf529,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5a26044ac1e713dd22b567385ec7276c414df3dfdc4c0c83a5556fbc522036a6,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc6dc04c3ed2ecc219e04afdc8ccf4644a77f048a39e923185a21f360fec89494,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3ea493c151b3bfd00dfa0e5ca00093b2a8ed9816d835d77d0c000e8ff2ba3fc2,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x17fa0e09755652a5c2f24524cdc19583327f2662d91d517710c790f2c305629c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5d3b77adc28139ccce5caea659392f68f85c3b3e91f84ce7ad24422f09d67f0b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3ee8b88436b78345022503409f47219273052837a224a4aade14dfb9656e69fe,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x49d3c5416e6855dddc491e1f0d183f1030dbdf855c30304ead17f8cef3309859,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6eff089b454c947846bfdfc9608beef23c80d4991fc7aa41b6ddb3daf31564cf,25915,"(False, 25915, 'Out of gas: Needed 1381 - Remaining 1345 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1304 - Reason: Log topic and data gas cost')","(False, 25915, 'Out of gas: Needed 1381 - Remaining 1375 - Reason: Log topic and data gas cost')"
0xd113aca4284449057aca3ae363a58b65cc5c0aed7fef7746d793cba0f440d5c9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc1f64756d20ef71a3de280d8e0d5506e70926e0f611b67859a1894578c35c446,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x7791bc34764e3c63a39e0a8062820be3aaf84106dbff858d761a63d14454bf97,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x63519b521a065c245da5dd6ba74eca9764433ddaee78aad87a78ba03d11e1383,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa680e208a0681c9d51e75c114bc44d206202ffd1faa118243e3fdff8eb551f29,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9576c77666ff531081cdaad02e9fdb3291580ced573225ad9546b456661bf775,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x7df0eb15f0ec26098d28f7f39161839ee3c46f1d44c8203ecde5b49337e111bd,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe9d6f13d1961d3fa45ee81092d431d0ec89038fa9cc45a98369390c86c25f6a8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xbd94f4313e9486f94ab3711deece57c1d1ce02927b7d392435f50e035d27a9cc,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x19cffc64f46ae93985c71d07f98c979adeda35364100fc715d8b2c995f5b8339,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x0130ee98c8b6bc0087177a894826c452ae37fe105454ee4db963ea33160afaa9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf6c9605a1418fddf1e00388937709928ece95f96ed02d88dbdc5a771e8759ec3,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf13d2e6f34b96a5bb91f8ed901a5577bdf072738dc1b525d1652317a877d55b0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa662140069a6f88fce2b3f76b663a6fe4a2d67ed01482a7f01593824439da0ef,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa2f80fe1a8d0156457fdadbcea17718d23612bab6a472f18ce923683ba5d9a7b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x66c7296051427aa7d47e5ae1eb43fc3555c6a4e50a2df5253f71c249799310e9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5b043e2480bc8bc8f939acb3baa7404be6259f813bd82ae5a3ba2022fd0a5888,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x760914fc971e5e0078d0d07a1423e8ac121666873016ba095d0cb36a4299ebcd,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xdb517c5125c29b7ce92b381308225551344307ce12b00c51b0204ceff68d0085,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x2363f153e1997bc0fac95859d95063be054226441f7c22048e05fd7ec67de69f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5e6a17ffd0f3d23d4b8aadc03e68250785940a978da9f72486a9a659842f70bf,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x8657dba32939428b5f0ab471e6c0b8bcc9a5c9f404bef84b0d41e81c0cfd1353,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x7aa063d18d6e574091fb2748f6d39e6c60e791c3c2440b160b3c475277d010ce,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x13bddc827780d065d819ac9c115c617a98ccacaf99f3acb5cc0029e949908d5e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xdb9e3d9f92fa7889dc753983b8940ecffcab2706483d39b8b3e30f954bce5481,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x26ca5cab579213b5a4c42f843134db3f0226791e88657ba45a5471d4c8830966,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xfff81f0c5bd5336237fcb4d417788b786c2c304c99e0527cc9d1567ad7cbc8a6,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xbb02d096819ad9637d32990c9a183cab88b1b7670a5aa3d1a0a87f43d6fb5c42,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x787522c091daddefd518b221b4a1ecb6c8360f6cf21a38d321649341685df8c1,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd14439cd7eed3e2fa9e0aa14d4aa9aaa7ae3f0c4942513a8a69d3975f765d1a7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x31af6d7b639a6f1f59b13725871264003349037e05299940cc33b332045518e9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc956299dd68eb92c8ab1b740e48a9c595cc15960c91432f0245c8811f85fc9b7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3d5d33851f3439090bbcbe8d00a72c2d95461a2faa7c5e301d47fb63fca72180,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x501933d251ebcbb6d7b045c76bc99870d8237430b4405a8211c0b194307dbda3,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x3d5b1931a4d708a868399927e4615b727bbd175cddce3d92206c98b54a305360,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xea9d7c173ef6f9fc34a0d61d8ca896296db10d483742ba7303a576f9aa5d0e54,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa90ad9297c0e4bfbdd1f15ed4a7cd9bdf688a1185584e6e3ee6f8300761bcded,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe4d61d14e1420adec86965656c6ae0923699994b3b8ff644ce9fe783795abd51,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x85712c32dc3966bb2c535dc659e88abfcada5b1920867cc40ab2b1231bec5f7f,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x89c81043c6ec82d275665b93bdb4710bf50552ced5403a91f756f51df4e3b3ac,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb58654bc3a81db181ffc18c2cdf561b298b7566c506f6d33564595c470870de0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x92eb50db459df8444334ca653eb8481d2c55fd161b2a401754dd98b66281ba06,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb812ea8cc7f45934892dadf006c6be6ef4342b63200ba3a2a40d518e81d0b22b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xf73538a6e63c0960159f6774d3930827859dc168c0e67ea29db75814b34ace77,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x616bc41f8f68f0fd86ba05c114c09202f46ad2124e0990f1800dbb976fa65f5b,25915,"(True, 26035, None)","(True, 26076, None)","(True, 26005, None)"
0x6e5cb0fdc251aad805bb29bed174e98b70fa4dd0190fdbd7a4382e47175ff84a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb61ea5ecbbc660fa418293024f2df38b5b3152c3cd5fab044e8e60c54aa56269,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x68cb3bd8deede9303645a47ebe8b79cf2b0a2715868379f69dfea6a894fcc037,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x95b6ed870c3790e7f3f1d8e1aa6e34ac2d74b6d9feeda2069e1d2414c1fe250c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5803ce9886e6ddbc78306c38121b9672bfccf787eb6525e9ede491ea363f2539,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb77ad79532e3e4b27de971da10173e4f95f82c3a7d931284599557f105d1b763,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa51896743de49d192727e3c3e57a68428de56b62d80e235ccbc9ef00306799b1,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x85b1ff06c27fc2d8902f3b19e698abb9f2c0107ec01edc82deef655a948b98be,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x88741b927d6be451372ed3bc9db60202be5955565c3b0366aff73a3b68307bb4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xc91b14ec76b610658933519990a8f5e83e4f9660b005b25cd4d7493a3fea9575,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x30e236bb1534813a578372fa1e04d886e2916874b01da7dc2f6b6b404b163f8a,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x865e34b8ed1b6d72f0da9c5e550ebc7e11159682a3ea43f56689a2807de8cfb7,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x040c86ded2d9ed07b965f541acd2f1e6c07baeaf59d0274fc0d068dc0e1b8c16,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb46e5ad5a85a9bf337e9a7d1d06fc5561db07212b78432df8b9c02a2522572b6,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xba7f794731f72f36201ac4fc2dba47fdeaf6ad2cee9ea8a10695d17127e49ee4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x9a64fef8dfbd95041e0b0c403065270baa12f293235c886db14acf08e2f13142,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6b10510a1b647ee067968c8ba27141737540b1faa9deb4f0c8c5ad110977e2dd,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xfe123fc62ac7081d80da7dc3df0a8face38a68449ac2fe1d58312770fafad70c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x7cf41331aec16e9023cad2ed19e12ee8043b60585c5fa41f69d04243ef599e66,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xe85134f881b32887bcb0f5e57554fcf9018fd47458000fd026bba11867d65dc1,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5b0be4ed4f29e25255ac0952efd835043b21ee70096255768ff68b44b73863a9,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x8e2ded7300c9f97a8c92bf2b973eb250dba881fe6732048be395bfc27773168c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x5657544fd1db449785c9622435d85c8f7a712f43ea2181e64633cee663dc042b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb1f5abbae3c700b9d3ce4141c04e38f224081661a77d4c6a790e331b40ee6de8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x41afd5f44bdcca391ecbf3c3fed7530a87b5f9ffd4621788b7265500a5eea3f8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x49385dc3fcc4678a0edae67db489d670f30371641f274af26a04049e97622c48,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x1c931a6a3837310b3a663e3b10d55f4453a430de0fd495c2ce93d49b572c7643,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xca4872790215a52d669e5d30cf97daabbcec92c5bab91324282e52b8cbf160b6,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x132e9d4a35861334911700546fa35abedc9d092a1a65258ddcc4c1b10c80fbf6,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd2b4b50696d97285da1d5aee8db4b97734d6745508efd73289522bb1c6395c3e,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x45d4ff80a7c5d50582df4290eeb9c01827b61b8b519b3fb565ce586de94db3f8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x80dac11a30579a2517304e4096259bdf2696709b6959eaeca9a8664a60dbd7d4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd90f4d5909ef3f038e0449fab8290c859b75178b13fe5846464c79a83f6f6a36,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6ff4738423fd4db500748f67cc6736d83feafc0becb191d18910597093fd51f0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb95f1249c56879ab1823b7e8907ef3e8bcada2d9e1d3b098a1e5ad79bbdb4aef,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xb26a89d56613704b6159a31e0ec4d1038a8cb9ab5f3549e99035ce93a55570f1,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x52bde4f46788a74d8fe8bcc9fe0d4927f522a189e58d9dc1710d365ef6b1ed30,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x6d9289f785770956a5fd7d015c14e2c8106f46dc06c09559eb15dedae40f9582,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x50dcee298483674676a3bf2defee958e591f360bb21f8edd7c13150492412fc8,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xa6bd05ae712bb7f0ae7994516e0a2db5efca2e936d875a09b6c535cfbd6897c5,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd56e8f92fc5be6bb38ed9b727db03703ebbe82cef4fb484b0a47d959c163b4d4,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x62dd2cc254add870da88d61155bbb9abd43647f88d621c2810df081a65577f6c,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x2a7734f80a115fddbe0400f3e502ace9b940b3e39febc0637ae5d0c62b566665,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xba460175ca34ad0651df26aac4bc7e3775d51daa921ad4683acde20e89a5cbc2,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0x4b31c5317553ac0ec568298e482633e10c91d4fe974ca4c1818f9ca445de29b0,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
0xd8751df91d37a52c61fd9b3839ec73d4bb9bd4a964d87dacf3844221e089dd0b,40915,"(True, 41035, None)","(True, 41076, None)","(True, 41005, None)"
